Genes	0	1	2.318892875
Genes	3	4	-2.506901375
Genes	6	7	2.445474875
Genes	9	10	-1.6134925
Genes	12	13	-3.23124825
Genes	15	16	2.59621825
Genes	17	18	3.451176
Genes	19	20	-1.753622625
Genes	21	22	-2.53399625
Genes	23	24	-2.943428125
Genes	25	26	-2.026779625
Genes	27	28	2.95506525
Genes	30	31	1.68320425
Genes	33	34	1.576498875
Genes	36	37	-2.897353125
Genes	39	40	-1.692605375
Genes	42	43	-1.2581045
Genes	44	45	-2.9344725
Genes	47	48	-2.586389875
Genes	50	51	1.484250875
Genes	52	53	1.45475
Genes	55	56	1.296881625
Genes	58	59	-2.032978
Genes	61	62	-1.50828375
Genes	64	65	2.153742375
Genes	67	68	2.62187625
Genes	69	70	-2.26144075
Genes	71	72	2.885499125
Genes	74	75	-3.170802
Genes	76	77	-1.22922975
Genes	79	80	-1.7380385
Genes	82	83	-1.91855525
Genes	84	85	-1.6607995
Genes	86	87	0.861450625
Genes	89	90	-1.9849375
Genes	92	93	2.006916375
Genes	95	96	3.499535625
Genes	97	98	2.785646125
Genes	100	101	-0.94140225
Genes	103	104	1.05924525
Genes	106	107	-2.080126375
Genes	108	109	0.911435375
Genes	111	112	-2.9916245
Genes	114	115	1.328848125
Genes	117	118	-1.445540625
Genes	119	120	2.11868225
Genes	122	123	1.996622625
Genes	125	126	-2.20700375
Genes	128	129	-2.822039375
Genes	131	132	1.666691
Genes	134	135	-1.8929095
Genes	137	138	-1.45737125
Genes	140	141	1.12959125
Genes	143	144	-2.7932025
Genes	146	147	-1.877653625
Genes	149	150	-2.70850475
Genes	152	153	1.49130175
Genes	155	156	-1.725912125
Genes	158	159	-1.32217475
Genes	161	162	2.457098375
Genes	164	165	1.4072825
Genes	167	168	2.48703275
Genes	170	171	-2.84522475
Genes	173	174	-1.35223525
Genes	176	177	1.91315
Genes	179	180	-0.965477875
Genes	182	183	-1.279509375
Genes	185	186	1.029703625
Genes	188	189	1.34555475
Genes	191	192	-1.8285785
Genes	194	195	1.43147225
Genes	197	198	-1.257836875
Genes	200	201	-1.143501125
Genes	203	204	1.336252375
Genes	206	207	-0.926386125
Genes	209	210	-1.644579625
Genes	212	213	-3.640350875
Genes	215	216	2.0733155
Genes	218	219	-1.527579875
Genes	221	222	-2.002021
Genes	224	225	-0.972076625
Genes	226	227	-1.196546875
Genes	229	230	-2.920357
Genes	232	233	-0.835026875
Genes	235	236	-2.60986525
Genes	238	239	-1.560194625
Genes	241	242	1.84543725
Genes	244	245	-2.700114
Genes	247	248	-1.218162
Genes	249	250	-1.5179955
Genes	252	253	-1.006268375
Genes	255	256	-1.141093375
Genes	258	259	-1.878182125
Genes	261	262	-1.677336875
Genes	263	264	-2.152272875
Genes	266	267	0.906594125
Genes	269	270	1.150342625
Genes	272	273	1.77464125
Genes	275	276	-1.67009225
Genes	278	279	-1.98023975
