miRNA	0	1	10.815435
miRNA	1	2	10.01635
miRNA	2	3	9.841201
miRNA	3	4	8.7191525
miRNA	4	5	8.6825965
miRNA	5	6	8.0789405
miRNA	6	7	7.9874435
miRNA	7	8	7.89544
miRNA	8	9	7.775111
miRNA	9	10	7.6112495
miRNA	10	11	7.5409
miRNA	11	12	7.536683
miRNA	12	13	7.532568
miRNA	13	14	7.387416
miRNA	14	15	7.233389
miRNA	15	16	7.089458
miRNA	16	17	7.059361
miRNA	17	18	7.0300085
miRNA	18	19	6.9830965
miRNA	19	20	6.9311865
miRNA	20	21	6.7600725
miRNA	21	22	6.5550015
miRNA	22	23	6.518602
miRNA	23	24	6.455917
miRNA	24	25	6.362965
miRNA	25	26	6.344332
miRNA	26	27	6.2720485
miRNA	27	28	6.2503405
miRNA	28	29	6.217735
miRNA	29	30	6.212605
miRNA	30	31	6.1490615
miRNA	31	32	6.1302595
miRNA	32	33	6.1028565
miRNA	33	34	6.078694
miRNA	34	35	6.065849
miRNA	35	36	6.063114
miRNA	36	37	6.0320215
miRNA	37	38	5.96867
miRNA	38	39	5.9610285
miRNA	39	40	5.944786
miRNA	40	41	5.9411255
miRNA	41	42	5.939878
miRNA	42	43	5.900051
miRNA	43	44	5.8959905
miRNA	44	45	5.881727
miRNA	45	46	5.869323
miRNA	46	47	5.8325715
miRNA	47	48	5.830103
miRNA	48	49	5.802676
miRNA	49	50	5.6813415
miRNA	50	51	5.6276635
miRNA	51	52	5.625064
miRNA	52	53	5.616123
miRNA	53	54	5.591496
miRNA	54	55	5.55318
miRNA	55	56	5.547635
miRNA	56	57	5.542657
miRNA	57	58	5.5388805
miRNA	58	59	5.5362185
miRNA	59	60	5.5285185
miRNA	60	61	5.505087
miRNA	61	62	5.503397
miRNA	62	63	5.4934455
miRNA	63	64	5.482944
miRNA	64	65	5.4545175
miRNA	65	66	5.436396
miRNA	66	67	5.4180955
miRNA	67	68	5.408187
miRNA	68	69	5.3493585
miRNA	69	70	5.286174
miRNA	70	71	5.2463305
miRNA	71	72	5.238035
miRNA	72	73	5.20682
miRNA	73	74	5.1860525
miRNA	74	75	5.165049
miRNA	75	76	5.153581
miRNA	76	77	5.1236585
miRNA	77	78	4.988766
miRNA	78	79	4.858561
miRNA	79	80	4.7617715
miRNA	80	81	4.543426
