miRNA	0	1	11.031885
miRNA	1	2	10.0245825
miRNA	2	3	9.8324815
miRNA	3	4	7.88197
miRNA	4	5	7.4238595
miRNA	5	6	7.843632
miRNA	6	7	5.2313725
miRNA	7	8	7.8918475
miRNA	8	9	7.7557105
miRNA	9	10	8.400788
miRNA	10	11	7.827352
miRNA	11	12	7.494929
miRNA	12	13	6.871535
miRNA	13	14	6.4421985
miRNA	14	15	7.7215045
miRNA	15	16	6.884218
miRNA	16	17	7.6070005
miRNA	17	18	8.106075
miRNA	18	19	6.9508385
miRNA	19	20	6.6890215
miRNA	20	21	6.896401
miRNA	21	22	7.1960595
miRNA	22	23	6.645786
miRNA	23	24	7.240361
miRNA	24	25	6.3133285
miRNA	25	26	6.4081025
miRNA	26	27	6.194301
miRNA	27	28	5.621685
miRNA	28	29	6.0865575
miRNA	29	30	6.358287
miRNA	30	31	6.0335045
miRNA	31	32	6.778144
miRNA	32	33	6.6673355
miRNA	33	34	6.3993385
miRNA	34	35	5.8315155
miRNA	35	36	6.2308595
miRNA	36	37	6.8440665
miRNA	37	38	6.2299195
miRNA	38	39	5.5584525
miRNA	39	40	5.96588
miRNA	40	41	5.13602
miRNA	41	42	5.3488595
miRNA	42	43	5.928825
miRNA	43	44	6.1004975
miRNA	44	45	6.136526
miRNA	45	46	5.8038195
miRNA	46	47	5.5482075
miRNA	47	48	5.181388
miRNA	48	49	5.7421115
miRNA	49	50	5.4028445
miRNA	50	51	5.7636415
miRNA	51	52	5.584693
miRNA	52	53	4.8840035
miRNA	53	54	6.0077845
miRNA	54	55	5.754562
miRNA	55	56	5.8457875
miRNA	56	57	5.5455
miRNA	57	58	7.3333245
miRNA	58	59	6.8377975
miRNA	59	60	5.8337805
miRNA	60	61	6.3186685
miRNA	61	62	5.221885
miRNA	62	63	5.2523605
miRNA	63	64	5.500527
miRNA	64	65	5.2732985
miRNA	65	66	5.306923
miRNA	66	67	5.080007
miRNA	67	68	5.280142
miRNA	68	69	8.212904
miRNA	69	70	5.322598
miRNA	70	71	5.759973
miRNA	71	72	5.0544855
miRNA	72	73	5.093867
miRNA	73	74	5.2290205
miRNA	74	75	4.95707
miRNA	75	76	5.3060955
miRNA	76	77	5.094038
miRNA	77	78	5.6531755
miRNA	78	79	4.9692465
miRNA	79	80	5.3492995
miRNA	80	81	4.6347945
