iCTB	53	54	2.473870875
iCTB	42	43	2.833318375
iCTB	104	105	-3.0794155
iCTB	72	73	1.812893375
iCTB	95	96	-2.504338125
iCTB	40	41	2.856829125
iCTB	77	78	1.632005875
iCTB	27	28	3.161648125
iCTB	120	121	-5.294060125
iCTB	33	34	3.038618125
iCTB	4	5	3.847688125
iCTB	34	35	3.01518225
iCTB	24	25	3.24911275
iCTB	116	117	-4.4489075
iCTB	8	9	3.702281988
iCTB	56	57	2.38961175
iCTB	92	93	-1.842443125
iCTB	69	70	2.10563375
iCTB	89	90	-1.771246625
iCTB	46	47	2.735478125
iCTB	140	141	-3.640350875
iCTB	128	129	-2.53399625
iCTB	81	82	1.375791625
iCTB	41	42	2.833376875
iCTB	55	56	2.41265625
iCTB	124	125	-2.29281475
iCTB	6	7	3.709665
iCTB	52	53	2.530095625
iCTB	86	87	-1.635423
iCTB	85	86	-1.60889925
iCTB	31	32	3.053868625
iCTB	37	38	2.894595875
iCTB	62	63	2.26390125
iCTB	32	33	3.04994875
iCTB	19	20	3.31119325
iCTB	96	97	-2.586156
iCTB	125	126	-2.494612
iCTB	117	118	-4.527836
iCTB	71	72	1.908914875
iCTB	47	48	2.72134025
iCTB	113	114	-3.701442625
iCTB	139	140	-3.23124825
iCTB	15	16	3.489498625
iCTB	68	69	2.130552375
iCTB	64	65	2.23038675
iCTB	122	123	-2.195749625
iCTB	136	137	-2.943428125
iCTB	18	19	3.38485075
iCTB	129	130	-2.569687625
iCTB	118	119	-4.65848875
iCTB	49	50	2.593445125
iCTB	97	98	-2.63167725
iCTB	106	107	-3.13538875
iCTB	16	17	3.440303125
iCTB	39	40	2.86261425
iCTB	132	133	-2.87024475
iCTB	131	132	-2.822039375
iCTB	59	60	2.324646375
iCTB	38	39	2.89298925
iCTB	110	111	-3.418052625
iCTB	130	131	-2.7932025
iCTB	21	22	3.268890625
iCTB	93	94	-1.905215375
iCTB	83	84	-1.4168595
iCTB	26	27	3.2274165
iCTB	9	10	3.6412635
iCTB	101	102	-3.063522625
iCTB	63	64	2.245628625
iCTB	7	8	3.70579275
iCTB	51	52	2.553416625
iCTB	17	18	3.43278375
iCTB	61	62	2.27605
iCTB	87	88	-1.68484725
iCTB	28	29	3.086442375
iCTB	11	12	3.633915375
iCTB	2	3	4.3359005
iCTB	60	61	2.292217875
iCTB	73	74	1.807627125
iCTB	107	108	-3.262314375
iCTB	133	134	-2.897353125
iCTB	108	109	-3.348188125
iCTB	121	122	-5.433372375
iCTB	54	55	2.437928875
iCTB	100	101	-2.761684625
iCTB	79	80	1.623968125
iCTB	137	138	-2.9916245
iCTB	90	91	-1.825234125
iCTB	23	24	3.261233125
iCTB	111	112	-3.4823835
iCTB	138	139	-3.170802
iCTB	0	1	5.029233625
iCTB	134	135	-2.920357
iCTB	45	46	2.73613225
iCTB	76	77	1.65602525
iCTB	22	23	3.264745375
iCTB	103	104	-3.076423
iCTB	74	75	1.80394575
iCTB	44	45	2.825171625
iCTB	58	59	2.3455145
iCTB	114	115	-3.810367125
iCTB	112	113	-3.621422875
iCTB	80	81	1.501828
iCTB	12	13	3.63269975
iCTB	91	92	-1.835776
iCTB	119	120	-5.124839125
iCTB	88	89	-1.691608625
iCTB	36	37	2.973930375
iCTB	123	124	-2.20700375
iCTB	1	2	4.615572875
iCTB	115	116	-4.288113625
iCTB	65	66	2.207165125
iCTB	135	136	-2.9344725
iCTB	102	103	-3.06539625
iCTB	75	76	1.703618125
iCTB	50	51	2.576678
iCTB	126	127	-2.506901375
iCTB	78	79	1.63192425
iCTB	109	110	-3.377183125
iCTB	94	95	-1.9109825
iCTB	20	21	3.3056675
iCTB	3	4	4.224632125
iCTB	13	14	3.618642625
iCTB	70	71	2.016069375
iCTB	57	58	2.356031125
iCTB	99	100	-2.7470375
iCTB	82	83	1.267026125
iCTB	84	85	-1.5155905
iCTB	10	11	3.635341625
iCTB	30	31	3.055328625
iCTB	48	49	2.6102755
iCTB	67	68	2.156212125
iCTB	5	6	3.73247875
iCTB	127	128	-2.52683825
iCTB	43	44	2.8328955
iCTB	29	30	3.082817875
iCTB	105	106	-3.11925175
iCTB	25	26	3.24237875
iCTB	35	36	2.986601375
iCTB	14	15	3.53352275
iCTB	66	67	2.16534075
iCTB	98	99	-2.743793
