hs1	143200000	147500000	-10.8186869
hs6	114200000	117900000	-4.713933806
hs5	48800000	51400000	-2.051228554
hs12	54500000	56200000	-8.053147457
hs11	31000000	36400000	-2.483889079
hs5	15000000	18400000	-2.596015955
hs18	15400000	18500000	2.549164544
hs18	18500000	21500000	2.078327125
hs18	27500000	35100000	2.054604557
hs18	15400000	18500000	2.100571655
hs18	63900000	69100000	2.300608105
hs18	45900000	50700000	3.021869272
hs18	45900000	50700000	2.742683219
hs22	15000000	17400000	2.423445687
hs18	15400000	18500000	2.483707447
hs18	45900000	50700000	2.600015547
hs2	29800000	31800000	2.151365652
hs18	15400000	18500000	2.341210656
hs18	27500000	35100000	2.612425236
hs18	18500000	21500000	2.069543037
hs20	12000000	17900000	2.017668624
hs12	95800000	101200000	2.269987338
hs18	45900000	50700000	2.252365175
hs18	15400000	18500000	2.420360172
hs19	31900000	35100000	2.668504603
hs7	37100000	43300000	2.502208484
hs2	38300000	41500000	6.009238783
hs14	50400000	53600000	2.623690419
hsX	76800000	85400000	2.515135717
hs18	18500000	21500000	2.328829872
hs18	18500000	21500000	2.528405748
hs6	114200000	117900000	2.000597582
hs2	196600000	202500000	2.983949252
hs8	65100000	67100000	2.146711771
hs18	45900000	50700000	2.190722122
hs1	156600000	159100000	2.47707663
hs11	63600000	66100000	2.281137246
hs19	31900000	35100000	2.220557224
hs1	117200000	120400000	2.026070324
hs19	16100000	19900000	2.15341145
hs20	28100000	30400000	2.019705228
hs6	105000000	114200000	2.066276755
hs13	94400000	97500000	2.083986237
hs4	138500000	140600000	2.168921367
hs7	107800000	115000000	2.013195112
hs5	59600000	63600000	2.200552818
hs17	6500000	10800000	2.397676051
hs5	48800000	51400000	2.262496405
hs14	24100000	32900000	2.196309316
hsX	117400000	121800000	2.203549034
hs18	18500000	21500000	2.758077029
hs11	63600000	66100000	2.41452642
hs16	14700000	16700000	2.026549269
hs3	98600000	100300000	2.402172076
hs6	4200000	7100000	2.558642794
hs3	183000000	184800000	2.628058245
hs3	26300000	30800000	2.065771954
hs1	69300000	84400000	2.235354278
hs5	38400000	42500000	2.744782342
hs9	99800000	105400000	2.389404737
hs14	67400000	69800000	2.313791714
hs11	110600000	112700000	2.109020327
hs12	95800000	101200000	2.161574409
hs7	98400000	104200000	2.340977795
hs9	99800000	105400000	2.566601829
hs18	27500000	35100000	2.494855486
hs1	165500000	167200000	2.34788053
hs8	12800000	19200000	3.043328883
hs1	243500000	248956422	2.533070973
hs12	71100000	75300000	2.423692211
hs20	28100000	30400000	2.737011981
hs7	4500000	7200000	3.546421466
hs17	72900000	76800000	3.206908631
hs2	168900000	177100000	3.66491884
